,natural_gas_price_euro_mwh_obs,coal_price_euro_mwh_obs,co2_price_euro_t_obs,ro_coal_capa_available_MW_obs,ro_gas_capa_available_MW_obs,ro_day_ahead_price_euro_mwh_obs,ro_nuclear_capa_available_MW_obs
2020-11-19 04:00:00+00:00,,,,1023.0,2793.4,42.27,1300.0
2020-11-19 05:00:00+00:00,,,,1023.0,2793.4,51.01,1300.0
2020-11-19 06:00:00+00:00,,,,1023.0,2793.4,56.95,1300.0
2020-11-19 07:00:00+00:00,,,,828.0,2793.4,56.63,1300.0
2020-11-19 08:00:00+00:00,,,,828.0,2793.4,52.0,1300.0
2020-11-19 09:00:00+00:00,,,,828.0,2793.4,51.0,1300.0
2020-11-19 10:00:00+00:00,,,,828.0,2793.4,53.0,1300.0
2020-11-19 11:00:00+00:00,,,,828.0,2793.4,54.6,1300.0
2020-11-19 12:00:00+00:00,,,,828.0,2793.4,54.56,1300.0
2020-11-19 13:00:00+00:00,,,,828.0,2793.4,54.0,1300.0
2020-11-19 14:00:00+00:00,,,,828.0,2793.4,57.05,1300.0
2020-11-19 15:00:00+00:00,,,,1023.0,2793.4,63.62,1300.0
2020-11-19 16:00:00+00:00,,,,1023.0,2793.4,68.9,1300.0
2020-11-19 17:00:00+00:00,,,,1023.0,2793.4,65.45,1300.0
2020-11-19 18:00:00+00:00,,,,1023.0,2793.4,60.38,1300.0
2020-11-19 19:00:00+00:00,,,,1023.0,2793.4,60.48,1300.0
2020-11-19 20:00:00+00:00,,,,1023.0,2793.4,53.78,1300.0
2020-11-19 21:00:00+00:00,,,,1023.0,2793.4,50.92,1300.0
2020-11-19 22:00:00+00:00,,,,1023.0,2793.4,45.08,1300.0
2020-11-19 23:00:00+00:00,,,,1023.0,2793.4,40.05,1300.0
2020-11-20 00:00:00+00:00,12.707,6.364285714285714,26.74,1023.0,2793.4,34.96,1300.0
2020-11-20 01:00:00+00:00,,,,1023.0,2793.4,33.96,1300.0
2020-11-20 02:00:00+00:00,,,,1023.0,2793.4,32.21,1300.0
2020-11-20 03:00:00+00:00,,,,1023.0,2793.4,34.08,1300.0
2020-11-20 04:00:00+00:00,,,,1023.0,2793.4,45.0,1300.0
2020-11-20 05:00:00+00:00,,,,1023.0,2793.4,53.36,1300.0
2020-11-20 06:00:00+00:00,,,,1023.0,2793.4,60.95,1300.0
2020-11-20 07:00:00+00:00,,,,1023.0,2793.4,60.98,1300.0
2020-11-20 08:00:00+00:00,,,,1023.0,2793.4,57.47,1300.0
2020-11-20 09:00:00+00:00,,,,1023.0,2793.4,54.97,1300.0
2020-11-20 10:00:00+00:00,,,,1023.0,2793.4,55.0,1300.0
2020-11-20 11:00:00+00:00,,,,1023.0,2793.4,55.52,1300.0
2020-11-20 12:00:00+00:00,,,,1023.0,2793.4,56.0,1300.0
2020-11-20 13:00:00+00:00,,,,1023.0,2793.4,54.72,1300.0
2020-11-20 14:00:00+00:00,,,,1023.0,2793.4,57.05,1300.0
2020-11-20 15:00:00+00:00,,,,1023.0,2793.4,63.84,1300.0
2020-11-20 16:00:00+00:00,,,,1023.0,2793.4,62.61,1300.0
2020-11-20 17:00:00+00:00,,,,1023.0,2793.4,58.33,1300.0
2020-11-20 18:00:00+00:00,,,,1023.0,2793.4,53.0,1300.0
2020-11-20 19:00:00+00:00,,,,1023.0,2793.4,49.47,1300.0
2020-11-20 20:00:00+00:00,,,,1023.0,2793.4,43.43,1300.0
2020-11-20 21:00:00+00:00,,,,1023.0,2793.4,41.36,1300.0
2020-11-20 22:00:00+00:00,,,,1023.0,2793.4,37.17,1300.0
2020-11-20 23:00:00+00:00,,,,1133.0,2793.4,35.52,1300.0
2020-11-21 00:00:00+00:00,12.539,,,1023.0,2793.4,33.0,1300.0
2020-11-21 01:00:00+00:00,,,,1023.0,2793.4,30.75,1300.0
2020-11-21 02:00:00+00:00,,,,1023.0,2793.4,28.76,1300.0
2020-11-21 03:00:00+00:00,,,,1023.0,2793.4,28.33,1300.0
2020-11-21 04:00:00+00:00,,,,1023.0,2793.4,30.48,1300.0
2020-11-21 05:00:00+00:00,,,,1023.0,2793.4,32.26,1300.0
2020-11-21 06:00:00+00:00,,,,1023.0,2793.4,37.02,1300.0
2020-11-21 07:00:00+00:00,,,,1023.0,2793.4,39.98,1300.0
2020-11-21 08:00:00+00:00,,,,1023.0,2793.4,40.95,1300.0
2020-11-21 09:00:00+00:00,,,,1023.0,2793.4,40.05,1300.0
2020-11-21 10:00:00+00:00,,,,1023.0,2793.4,40.43,1300.0
2020-11-21 11:00:00+00:00,,,,1023.0,2793.4,41.99,1300.0
2020-11-21 12:00:00+00:00,,,,1023.0,2793.4,40.43,1300.0
2020-11-21 13:00:00+00:00,,,,1023.0,2793.4,43.01,1300.0
2020-11-21 14:00:00+00:00,,,,1023.0,2793.4,48.02,1300.0
2020-11-21 15:00:00+00:00,,,,1023.0,2793.4,54.4,1300.0
2020-11-21 16:00:00+00:00,,,,1023.0,2793.4,57.39,1300.0
2020-11-21 17:00:00+00:00,,,,1023.0,2793.4,52.65,1300.0
2020-11-21 18:00:00+00:00,,,,1023.0,2793.4,50.7,1300.0
2020-11-21 19:00:00+00:00,,,,1023.0,2793.4,45.31,1300.0
2020-11-21 20:00:00+00:00,,,,1023.0,2793.4,40.09,1300.0
2020-11-21 21:00:00+00:00,,,,1023.0,2793.4,36.1,1300.0
2020-11-21 22:00:00+00:00,,,,1023.0,2793.4,29.27,1300.0
2020-11-21 23:00:00+00:00,,,,1023.0,2793.4,29.76,1300.0
2020-11-22 00:00:00+00:00,12.539,,,1023.0,2793.4,26.68,1300.0
2020-11-22 01:00:00+00:00,,,,1023.0,2793.4,24.85,1300.0
2020-11-22 02:00:00+00:00,,,,1023.0,2793.4,23.44,1300.0
2020-11-22 03:00:00+00:00,,,,1023.0,2793.4,25.98,1300.0
2020-11-22 04:00:00+00:00,,,,1023.0,2793.4,29.01,1300.0
2020-11-22 05:00:00+00:00,,,,1023.0,2793.4,31.81,1300.0
2020-11-22 06:00:00+00:00,,,,1023.0,2793.4,37.29,1300.0
2020-11-22 07:00:00+00:00,,,,1023.0,2793.4,36.89,1300.0
2020-11-22 08:00:00+00:00,,,,1023.0,2793.4,38.9,1300.0
2020-11-22 09:00:00+00:00,,,,1023.0,2793.4,38.01,1300.0
2020-11-22 10:00:00+00:00,,,,1023.0,2793.4,37.95,1300.0
2020-11-22 11:00:00+00:00,,,,1023.0,2793.4,37.17,1300.0
2020-11-22 12:00:00+00:00,,,,1023.0,2793.4,36.7,1300.0
2020-11-22 13:00:00+00:00,,,,1023.0,2793.4,40.22,1300.0
2020-11-22 14:00:00+00:00,,,,1023.0,2793.4,44.07,1300.0
2020-11-22 15:00:00+00:00,,,,1023.0,2793.4,50.0,1300.0
2020-11-22 16:00:00+00:00,,,,1023.0,2793.4,52.93,1300.0
2020-11-22 17:00:00+00:00,,,,1023.0,2793.4,51.85,1300.0
2020-11-22 18:00:00+00:00,,,,1023.0,2793.4,50.98,1300.0
2020-11-22 19:00:00+00:00,,,,1023.0,2793.4,47.1,1300.0
2020-11-22 20:00:00+00:00,,,,1023.0,2793.4,39.01,1300.0
2020-11-22 21:00:00+00:00,,,,1023.0,2793.4,34.89,1300.0
2020-11-22 22:00:00+00:00,,,,1023.0,2793.4,34.68,1300.0
2020-11-22 23:00:00+00:00,,,,1023.0,2793.4,30.48,1300.0
2020-11-23 00:00:00+00:00,12.595,6.547142857142857,27.25,1023.0,2793.4,28.25,1300.0
2020-11-23 01:00:00+00:00,,,,1023.0,2793.4,25.98,1300.0
2020-11-23 02:00:00+00:00,,,,1023.0,2793.4,29.76,1300.0
2020-11-23 03:00:00+00:00,,,,1023.0,2793.4,32.8,1300.0
2020-11-23 04:00:00+00:00,,,,1023.0,2793.4,35.93,1300.0
2020-11-23 05:00:00+00:00,,,,1023.0,2793.4,49.91,1300.0
2020-11-23 06:00:00+00:00,,,,1023.0,2793.4,58.45,1300.0
2020-11-23 07:00:00+00:00,,,,1023.0,2793.4,68.54,1300.0
2020-11-23 08:00:00+00:00,,,,1023.0,2793.4,68.0,1300.0
2020-11-23 09:00:00+00:00,,,,828.0,2793.4,63.68,1300.0
2020-11-23 10:00:00+00:00,,,,828.0,2793.4,65.92,1300.0
2020-11-23 11:00:00+00:00,,,,828.0,2793.4,70.74,1300.0
2020-11-23 12:00:00+00:00,,,,828.0,2793.4,70.74,1300.0
2020-11-23 13:00:00+00:00,,,,1023.0,2793.4,71.04,1300.0
2020-11-23 14:00:00+00:00,,,,1023.0,2793.4,73.92,1300.0
2020-11-23 15:00:00+00:00,,,,1023.0,2793.4,99.97,1300.0
2020-11-23 16:00:00+00:00,,,,1023.0,2793.4,100.55,1300.0
2020-11-23 17:00:00+00:00,,,,1023.0,2793.4,91.77,1300.0
2020-11-23 18:00:00+00:00,,,,1023.0,2793.4,87.26,1300.0
2020-11-23 19:00:00+00:00,,,,1023.0,2793.4,67.58,1300.0
2020-11-23 20:00:00+00:00,,,,1023.0,2793.4,64.33,1300.0
2020-11-23 21:00:00+00:00,,,,1023.0,2793.4,54.76,1300.0
2020-11-23 22:00:00+00:00,,,,1023.0,2793.4,48.01,1300.0
2020-11-23 23:00:00+00:00,,,,1023.0,2793.4,42.89,1300.0
2020-11-24 00:00:00+00:00,13.21,6.88,27.63,1023.0,2793.4,37.97,1300.0
2020-11-24 01:00:00+00:00,,,,1023.0,2793.4,35.9,1300.0
2020-11-24 02:00:00+00:00,,,,1023.0,2793.4,34.96,1300.0
2020-11-24 03:00:00+00:00,,,,1023.0,2793.4,35.24,1300.0
2020-11-24 04:00:00+00:00,,,,1023.0,2793.4,43.26,1300.0
2020-11-24 05:00:00+00:00,,,,1023.0,2793.4,56.85,1300.0
2020-11-24 06:00:00+00:00,,,,1023.0,2793.4,63.3,1300.0
2020-11-24 07:00:00+00:00,,,,1023.0,2793.4,68.41,1300.0
2020-11-24 08:00:00+00:00,,,,1023.0,2793.4,61.55,1300.0
2020-11-24 09:00:00+00:00,,,,1023.0,2793.4,56.4,1300.0
2020-11-24 10:00:00+00:00,,,,1023.0,2793.4,53.16,1300.0
2020-11-24 11:00:00+00:00,,,,1023.0,2793.4,52.29,1300.0
2020-11-24 12:00:00+00:00,,,,1023.0,2793.4,52.97,1300.0
2020-11-24 13:00:00+00:00,,,,1023.0,2793.4,58.0,1300.0
2020-11-24 14:00:00+00:00,,,,1023.0,2793.4,66.78,1300.0
2020-11-24 15:00:00+00:00,,,,1023.0,2793.4,73.08,1300.0
2020-11-24 16:00:00+00:00,,,,1023.0,2793.4,77.46,1300.0
2020-11-24 17:00:00+00:00,,,,1023.0,2793.4,71.91,1300.0
2020-11-24 18:00:00+00:00,,,,1023.0,2793.4,65.26,1300.0
2020-11-24 19:00:00+00:00,,,,1023.0,2793.4,60.32,1300.0
2020-11-24 20:00:00+00:00,,,,1023.0,2793.4,57.55,1300.0
2020-11-24 21:00:00+00:00,,,,1023.0,2793.4,53.96,1300.0
2020-11-24 22:00:00+00:00,,,,1023.0,2793.4,46.25,1300.0
2020-11-24 23:00:00+00:00,,,,1023.0,2793.4,39.44,1300.0
2020-11-25 00:00:00+00:00,13.177,7.040000000000001,27.62,1023.0,2793.4,36.29,1300.0
2020-11-25 01:00:00+00:00,,,,1023.0,2793.4,35.48,1300.0
2020-11-25 02:00:00+00:00,,,,1023.0,2793.4,34.68,1300.0
2020-11-25 03:00:00+00:00,,,,1023.0,2793.4,35.89,1300.0
2020-11-25 04:00:00+00:00,,,,1023.0,2793.4,44.94,1300.0
2020-11-25 05:00:00+00:00,,,,1023.0,2793.4,57.05,1300.0
2020-11-25 06:00:00+00:00,,,,1023.0,2793.4,68.98,1300.0
2020-11-25 07:00:00+00:00,,,,1023.0,2793.4,69.98,1300.0
2020-11-25 08:00:00+00:00,,,,1023.0,2793.4,67.71,1300.0
2020-11-25 09:00:00+00:00,,,,1023.0,2793.4,57.05,1300.0
2020-11-25 10:00:00+00:00,,,,1023.0,2793.4,57.01,1300.0
2020-11-25 11:00:00+00:00,,,,1023.0,2793.4,53.35,1300.0
2020-11-25 12:00:00+00:00,,,,1023.0,2793.4,53.64,1300.0
2020-11-25 13:00:00+00:00,,,,1023.0,2793.4,59.74,1300.0
2020-11-25 14:00:00+00:00,,,,1023.0,2793.4,68.0,1300.0
2020-11-25 15:00:00+00:00,,,,1023.0,2793.4,77.24,1300.0
2020-11-25 16:00:00+00:00,,,,1023.0,2793.4,80.99,1300.0
2020-11-25 17:00:00+00:00,,,,1023.0,2793.4,78.94,1300.0
2020-11-25 18:00:00+00:00,,,,1023.0,2793.4,72.03,1300.0
2020-11-25 19:00:00+00:00,,,,1023.0,2793.4,63.61,1300.0
2020-11-25 20:00:00+00:00,,,,1023.0,2793.4,54.99,1300.0
2020-11-25 21:00:00+00:00,,,,1023.0,2793.4,50.99,1300.0
2020-11-25 22:00:00+00:00,,,,1023.0,2793.4,44.69,1300.0
2020-11-25 23:00:00+00:00,,,,1023.0,2793.4,46.91,1300.0
2020-11-26 00:00:00+00:00,13.276,6.974285714285714,28.1,1023.0,2793.4,42.0,1300.0
2020-11-26 01:00:00+00:00,,,,1023.0,2793.4,39.75,1300.0
2020-11-26 02:00:00+00:00,,,,1023.0,2793.4,39.92,1300.0
2020-11-26 03:00:00+00:00,,,,1023.0,2793.4,41.8,1300.0
2020-11-26 04:00:00+00:00,,,,1023.0,2793.4,53.96,1300.0
2020-11-26 05:00:00+00:00,,,,1023.0,2793.4,62.18,1300.0
2020-11-26 06:00:00+00:00,,,,1023.0,2793.4,96.5,1300.0
2020-11-26 07:00:00+00:00,,,,1023.0,2793.4,104.72,1300.0
2020-11-26 08:00:00+00:00,,,,1023.0,2793.4,80.23,1300.0
2020-11-26 09:00:00+00:00,,,,1023.0,2793.4,69.3,1300.0
2020-11-26 10:00:00+00:00,,,,1023.0,2793.4,67.08,1300.0
2020-11-26 11:00:00+00:00,,,,1023.0,2793.4,69.09,1300.0
2020-11-26 12:00:00+00:00,,,,1023.0,2793.4,66.08,1300.0
2020-11-26 13:00:00+00:00,,,,1023.0,2793.4,70.39,1300.0
2020-11-26 14:00:00+00:00,,,,1023.0,2793.4,80.05,1300.0
2020-11-26 15:00:00+00:00,,,,1023.0,2793.4,92.4,1300.0
2020-11-26 16:00:00+00:00,,,,1023.0,2793.4,94.05,1300.0
2020-11-26 17:00:00+00:00,,,,1023.0,2793.4,83.85,1300.0
2020-11-26 18:00:00+00:00,,,,1023.0,2793.4,77.91,1300.0
2020-11-26 19:00:00+00:00,,,,1023.0,2793.4,67.55,1300.0
2020-11-26 20:00:00+00:00,,,,1023.0,2793.4,55.96,1300.0
2020-11-26 21:00:00+00:00,,,,1023.0,2793.4,55.1,1300.0
2020-11-26 22:00:00+00:00,,,,1023.0,2793.4,49.98,1300.0
2020-11-26 23:00:00+00:00,,,,1023.0,2793.4,51.91,1300.0
2020-11-27 00:00:00+00:00,13.328,7.074285714285715,28.13,1023.0,2793.4,46.26,1300.0
2020-11-27 01:00:00+00:00,,,,1023.0,2793.4,42.9,1300.0
2020-11-27 02:00:00+00:00,,,,1023.0,2793.4,42.2,1300.0
2020-11-27 03:00:00+00:00,,,,1023.0,2793.4,46.48,1300.0
2020-11-27 04:00:00+00:00,,,,1023.0,2793.4,57.05,1300.0
2020-11-27 05:00:00+00:00,,,,1023.0,2793.4,64.73,1300.0
2020-11-27 06:00:00+00:00,,,,1023.0,2793.4,84.09,1300.0
2020-11-27 07:00:00+00:00,,,,1023.0,2793.4,105.89,1300.0
2020-11-27 08:00:00+00:00,,,,1023.0,2793.4,108.35,1300.0
2020-11-27 09:00:00+00:00,,,,1023.0,2793.4,88.79,1300.0
2020-11-27 10:00:00+00:00,,,,1023.0,2793.4,96.04,1300.0
2020-11-27 11:00:00+00:00,,,,1023.0,2793.4,98.71,1300.0
2020-11-27 12:00:00+00:00,,,,1023.0,2793.4,82.29,1300.0
2020-11-27 13:00:00+00:00,,,,1023.0,2793.4,81.67,1300.0
2020-11-27 14:00:00+00:00,,,,1023.0,2793.4,112.87,1300.0
2020-11-27 15:00:00+00:00,,,,1023.0,2793.4,120.09,1300.0
2020-11-27 16:00:00+00:00,,,,1023.0,2793.4,120.03,1300.0
2020-11-27 17:00:00+00:00,,,,1023.0,2793.4,112.87,1300.0
2020-11-27 18:00:00+00:00,,,,1023.0,2793.4,102.61,1300.0
2020-11-27 19:00:00+00:00,,,,1023.0,2793.4,74.6,1300.0
2020-11-27 20:00:00+00:00,,,,1023.0,2793.4,61.36,1300.0
2020-11-27 21:00:00+00:00,,,,1023.0,2793.4,55.97,1300.0
2020-11-27 22:00:00+00:00,,,,1023.0,2793.4,52.29,1300.0
2020-11-27 23:00:00+00:00,,,,1023.0,2793.4,58.19,1300.0
2020-11-28 00:00:00+00:00,13.911,,,1023.0,2793.4,51.97,1300.0
2020-11-28 01:00:00+00:00,,,,1023.0,2793.4,46.97,1300.0
2020-11-28 02:00:00+00:00,,,,1023.0,2793.4,42.98,1300.0
2020-11-28 03:00:00+00:00,,,,1023.0,2793.4,41.96,1300.0
2020-11-28 04:00:00+00:00,,,,1023.0,2793.4,46.9,1300.0
2020-11-28 05:00:00+00:00,,,,1023.0,2793.4,51.27,1300.0
2020-11-28 06:00:00+00:00,,,,1023.0,2793.4,55.74,1300.0
2020-11-28 07:00:00+00:00,,,,1023.0,2793.4,64.08,1300.0
2020-11-28 08:00:00+00:00,,,,1023.0,2793.4,67.5,1300.0
2020-11-28 09:00:00+00:00,,,,1023.0,2793.4,70.71,1300.0
2020-11-28 10:00:00+00:00,,,,1023.0,2793.4,69.37,1300.0
2020-11-28 11:00:00+00:00,,,,1023.0,2793.4,67.5,1300.0
2020-11-28 12:00:00+00:00,,,,1023.0,2793.4,65.1,1300.0
2020-11-28 13:00:00+00:00,,,,1023.0,2793.4,65.45,1300.0
2020-11-28 14:00:00+00:00,,,,1023.0,2793.4,69.96,1300.0
2020-11-28 15:00:00+00:00,,,,1023.0,2793.4,100.0,1300.0
2020-11-28 16:00:00+00:00,,,,1023.0,2793.4,99.92,1300.0
2020-11-28 17:00:00+00:00,,,,1023.0,2793.4,97.95,1300.0
2020-11-28 18:00:00+00:00,,,,1023.0,2793.4,83.96,1300.0
2020-11-28 19:00:00+00:00,,,,1023.0,2793.4,66.03,1300.0
2020-11-28 20:00:00+00:00,,,,1023.0,2793.4,56.96,1300.0
2020-11-28 21:00:00+00:00,,,,1023.0,2793.4,52.91,1300.0
2020-11-28 22:00:00+00:00,,,,1023.0,2793.4,42.46,1300.0
2020-11-28 23:00:00+00:00,,,,1023.0,2793.4,46.1,1300.0
2020-11-29 00:00:00+00:00,13.911,,,1023.0,2793.4,43.55,1300.0
2020-11-29 01:00:00+00:00,,,,1023.0,2793.4,41.58,1300.0
2020-11-29 02:00:00+00:00,,,,1023.0,2793.4,40.22,1300.0
2020-11-29 03:00:00+00:00,,,,1023.0,2793.4,41.88,1300.0
2020-11-29 04:00:00+00:00,,,,1023.0,2793.4,43.32,1300.0
2020-11-29 05:00:00+00:00,,,,1023.0,2793.4,44.95,1300.0
2020-11-29 06:00:00+00:00,,,,1023.0,2793.4,54.19,1300.0
2020-11-29 07:00:00+00:00,,,,1023.0,2793.4,56.02,1300.0
2020-11-29 08:00:00+00:00,,,,1023.0,2793.4,61.56,1300.0
2020-11-29 09:00:00+00:00,,,,1023.0,2793.4,62.18,1300.0
2020-11-29 10:00:00+00:00,,,,1023.0,2793.4,63.36,1300.0
2020-11-29 11:00:00+00:00,,,,1023.0,2793.4,56.03,1300.0
2020-11-29 12:00:00+00:00,,,,1023.0,2793.4,51.39,1300.0
2020-11-29 13:00:00+00:00,,,,1023.0,2793.4,51.87,1300.0
2020-11-29 14:00:00+00:00,,,,1023.0,2793.4,55.1,1300.0
2020-11-29 15:00:00+00:00,,,,1023.0,2793.4,69.38,1300.0
2020-11-29 16:00:00+00:00,,,,1023.0,2793.4,74.07,1300.0
2020-11-29 17:00:00+00:00,,,,1023.0,2793.4,70.93,1300.0
2020-11-29 18:00:00+00:00,,,,1023.0,2793.4,66.16,1300.0
2020-11-29 19:00:00+00:00,,,,1023.0,2793.4,60.27,1300.0
2020-11-29 20:00:00+00:00,,,,1023.0,2793.4,51.17,1300.0
2020-11-29 21:00:00+00:00,,,,1023.0,2793.4,49.39,1300.0
2020-11-29 22:00:00+00:00,,,,1023.0,2793.4,46.3,1300.0
2020-11-29 23:00:00+00:00,,,,1023.0,2793.4,43.03,1300.0
2020-11-30 00:00:00+00:00,14.005,7.2685714285714305,29.13,1023.0,2793.4,40.56,1300.0
2020-11-30 01:00:00+00:00,,,,1023.0,2793.4,39.26,1300.0
2020-11-30 02:00:00+00:00,,,,1023.0,2793.4,39.29,1300.0
2020-11-30 03:00:00+00:00,,,,1023.0,2793.4,39.29,1300.0
2020-11-30 04:00:00+00:00,,,,1023.0,2793.4,43.09,1300.0
2020-11-30 05:00:00+00:00,,,,1023.0,2793.4,56.78,1300.0
2020-11-30 06:00:00+00:00,,,,1023.0,2793.4,74.93,1300.0
2020-11-30 07:00:00+00:00,,,,1023.0,2793.4,86.18,1300.0
2020-11-30 08:00:00+00:00,,,,1023.0,2793.4,74.96,1300.0
2020-11-30 09:00:00+00:00,,,,1023.0,2793.4,63.6,1300.0
2020-11-30 10:00:00+00:00,,,,1023.0,2793.4,60.6,1300.0
2020-11-30 11:00:00+00:00,,,,1023.0,2793.4,57.31,1300.0
2020-11-30 12:00:00+00:00,,,,1023.0,2793.4,51.47,1300.0
2020-11-30 13:00:00+00:00,,,,1023.0,2793.4,50.89,1300.0
2020-11-30 14:00:00+00:00,,,,1023.0,2793.4,55.4,1300.0
2020-11-30 15:00:00+00:00,,,,1023.0,2793.4,70.38,1300.0
2020-11-30 16:00:00+00:00,,,,1023.0,2793.4,42.88,1300.0
2020-11-30 17:00:00+00:00,,,,1023.0,2793.4,29.75,1300.0
2020-11-30 18:00:00+00:00,,,,1023.0,2793.4,29.75,1300.0
2020-11-30 19:00:00+00:00,,,,1023.0,2793.4,2.05,1300.0
2020-11-30 20:00:00+00:00,,,,1023.0,2793.4,0.21,1300.0
2020-11-30 21:00:00+00:00,,,,1023.0,2793.4,0.21,1300.0
2020-11-30 22:00:00+00:00,,,,1023.0,2793.4,0.14,1300.0
2020-11-30 23:00:00+00:00,,,,1023.0,2887.1,29.34,1300.0
2020-12-01 00:00:00+00:00,14.483,7.345714285714287,28.85,1023.0,2793.4,22.0,1300.0
2020-12-01 01:00:00+00:00,,,,1023.0,2793.4,22.0,1300.0
2020-12-01 02:00:00+00:00,,,,1023.0,2793.4,29.34,1300.0
2020-12-01 03:00:00+00:00,,,,1023.0,2793.4,33.78,1300.0
2020-12-01 04:00:00+00:00,,,,1023.0,2793.4,37.85,1300.0
2020-12-01 05:00:00+00:00,,,,1023.0,2793.4,52.7,1300.0
2020-12-01 06:00:00+00:00,,,,1023.0,2793.4,64.24,1300.0
2020-12-01 07:00:00+00:00,,,,1023.0,2793.4,69.99,1300.0
2020-12-01 08:00:00+00:00,,,,1023.0,2793.4,50.89,1300.0
2020-12-01 09:00:00+00:00,,,,1023.0,2793.4,34.68,1300.0
2020-12-01 10:00:00+00:00,,,,1023.0,2793.4,54.99,1300.0
2020-12-01 11:00:00+00:00,,,,1023.0,2793.4,58.7,1300.0
2020-12-01 12:00:00+00:00,,,,1023.0,2793.4,60.94,1300.0
2020-12-01 13:00:00+00:00,,,,1023.0,2793.4,69.56,1300.0
2020-12-01 14:00:00+00:00,,,,1023.0,2793.4,69.56,1300.0
2020-12-01 15:00:00+00:00,,,,1023.0,2793.4,81.98,1300.0
2020-12-01 16:00:00+00:00,,,,1023.0,2793.4,86.5,1300.0
2020-12-01 17:00:00+00:00,,,,1023.0,2793.4,80.18,1300.0
2020-12-01 18:00:00+00:00,,,,1023.0,2793.4,73.65,1300.0
2020-12-01 19:00:00+00:00,,,,1023.0,2793.4,66.0,1300.0
2020-12-01 20:00:00+00:00,,,,1023.0,2793.4,55.04,1300.0
2020-12-01 21:00:00+00:00,,,,1023.0,2793.4,52.64,1300.0
2020-12-01 22:00:00+00:00,,,,1023.0,2793.4,47.17,1300.0
2020-12-01 23:00:00+00:00,,,,1023.0,2793.4,44.92,1300.0
2020-12-02 00:00:00+00:00,14.264,7.27857142857143,29.54,1023.0,2793.4,42.88,1300.0
2020-12-02 01:00:00+00:00,,,,1023.0,2793.4,40.43,1300.0
2020-12-02 02:00:00+00:00,,,,1023.0,2793.4,42.5,1300.0
2020-12-02 03:00:00+00:00,,,,1023.0,2793.4,43.97,1300.0
2020-12-02 04:00:00+00:00,,,,1023.0,2793.4,48.9,1300.0
2020-12-02 05:00:00+00:00,,,,1023.0,2793.4,59.94,1300.0
2020-12-02 06:00:00+00:00,,,,1023.0,2793.4,87.07,1300.0
2020-12-02 07:00:00+00:00,,,,1023.0,2793.4,97.92,1300.0
2020-12-02 08:00:00+00:00,,,,1023.0,2793.4,91.32,1300.0
2020-12-02 09:00:00+00:00,,,,1023.0,2793.4,84.94,1300.0
2020-12-02 10:00:00+00:00,,,,1023.0,2793.4,83.63,1300.0
2020-12-02 11:00:00+00:00,,,,1023.0,2793.4,84.48,1300.0
2020-12-02 12:00:00+00:00,,,,1023.0,2793.4,84.99,1300.0
2020-12-02 13:00:00+00:00,,,,1023.0,2793.4,87.96,1300.0
2020-12-02 14:00:00+00:00,,,,1023.0,2793.4,99.93,1300.0
2020-12-02 15:00:00+00:00,,,,1023.0,2793.4,119.22,1300.0
2020-12-02 16:00:00+00:00,,,,1023.0,2793.4,114.98,1300.0
2020-12-02 17:00:00+00:00,,,,1023.0,2793.4,102.6,1300.0
2020-12-02 18:00:00+00:00,,,,1023.0,2793.4,93.36,1300.0
2020-12-02 19:00:00+00:00,,,,1023.0,2793.4,68.82,1300.0
2020-12-02 20:00:00+00:00,,,,1023.0,2793.4,58.0,1300.0
2020-12-02 21:00:00+00:00,,,,1023.0,2793.4,53.93,1300.0
2020-12-02 22:00:00+00:00,,,,1023.0,2793.4,47.43,1300.0
2020-12-02 23:00:00+00:00,,,,1023.0,2793.4,48.63,1300.0
2020-12-03 00:00:00+00:00,14.36,7.401428571428572,28.99,1023.0,2793.4,44.1,1300.0
2020-12-03 01:00:00+00:00,,,,1023.0,2793.4,42.32,1300.0
2020-12-03 02:00:00+00:00,,,,1023.0,2793.4,40.24,1300.0
2020-12-03 03:00:00+00:00,,,,1023.0,2793.4,42.91,1300.0
2020-12-03 04:00:00+00:00,,,,1023.0,2793.4,54.78,1300.0
2020-12-03 05:00:00+00:00,,,,1023.0,2793.4,71.61,1300.0
2020-12-03 06:00:00+00:00,,,,1023.0,2793.4,112.86,1300.0
2020-12-03 07:00:00+00:00,,,,1023.0,2793.4,123.11,1300.0
2020-12-03 08:00:00+00:00,,,,1023.0,2793.4,112.86,1300.0
2020-12-03 09:00:00+00:00,,,,1023.0,2793.4,109.06,1300.0
2020-12-03 10:00:00+00:00,,,,1023.0,2793.4,105.89,1300.0
2020-12-03 11:00:00+00:00,,,,1023.0,2793.4,110.0,1300.0
2020-12-03 12:00:00+00:00,,,,1023.0,2793.4,106.9,1300.0
2020-12-03 13:00:00+00:00,,,,1023.0,2793.4,105.05,1300.0
2020-12-03 14:00:00+00:00,,,,1023.0,2793.4,118.91,1300.0
2020-12-03 15:00:00+00:00,,,,1023.0,2793.4,123.32,1300.0
2020-12-03 16:00:00+00:00,,,,1023.0,2793.4,107.42,1300.0
2020-12-03 17:00:00+00:00,,,,1023.0,2793.4,99.03,1300.0
2020-12-03 18:00:00+00:00,,,,1023.0,2793.4,90.92,1300.0
2020-12-03 19:00:00+00:00,,,,1023.0,2793.4,70.73,1300.0
